SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S014;2560;25.0;182.47;8.5;0;0;0;146;19:00;0.0;0.0;0.33;0.33;0.0;1.75;1.75;23.166666666666668;146;19:48;147;23:50;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;146;19:20;146;20:10;146;20:10;147;19:20;147;21:05;147;22:15
S014;2561;45.0;339.62;13.5;0;0;0;146;19:06;105.67;13.75;2.58;122.0;1.0;0.33;1.33;41.75;152;13:04;154;13:42;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;151;21:10;151;22:25;151;22:25;153;16:10;153;17:30;153;19:05
S014;2562;48.0;299.82;13.35;0;0;0;146;20:00;0.75;0.0;0.92;1.67;0.75;0.25;1.0;32.583333333333336;147;08:48;148;18:51;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;146;21:40;146;22:30;146;22:30;148;07:05;148;08:05;148;09:15
S014;2563;32.0;199.92;6.6;0;0;0;147;00:01;23.92;0.0;0.58;24.5;0.0;0.0;0.0;24.5;149;02:10;150;05:15;BERÇO ARM 37;AUTORIDADE_PONTA;CGNC;BERÇO ARM 37;148;00:35;148;01:35;148;01:35;149;02:05;149;02:05;149;02:45
S014;2564;32.0;183.09;8.0;0;0;0;147;00:40;96.42;0.0;1.08;97.5;0.0;0.0;0.0;36.25;151;06:00;152;22:50;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;151;02:10;151;04:00;151;04:00;152;16:15;152;16:15;152;17:45
S014;2565;32.0;204.36;9.42;0;0;0;147;00:42;23.25;0.0;0.5;23.75;0.0;0.0;0.0;19.833333333333332;149;02:00;149;23:32;BERÇO ARM 32;AUTORIDADE_MACUCO;CGNC;BERÇO ARM 32;148;00:30;148;01:40;148;01:40;148;21:30;148;21:30;148;22:20
S014;2566;48.0;330.0;13.8;0;0;0;147;02:06;0.0;0.0;0.0;0.0;0.0;0.75;0.75;30.416666666666668;148;04:07;149;14:42;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 2;147;02:10;147;03:00;147;03:00;148;09:25;148;10:10;148;11:20
S014;2567;37.0;255.0;9.8;0;0;0;147;02:30;0.0;0.17;0.0;0.17;0.0;0.0;0.0;13.166666666666666;147;20:06;148;12:20;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;147;02:40;147;03:55;147;03:55;147;17:05;147;17:05;147;18:40
S014;2568;32.0;294.12;9.9;0;0;0;147;04:25;0.0;6.42;0.0;6.42;0.0;2.17;2.17;35.0;148;11:33;150;00:34;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 1;147;10:50;147;12:05;147;12:05;148;23:05;149;01:15;149;02:50
S014;2569;28.0;177.85;9.78;0;0;0;147;05:00;4.83;0.0;0.33;5.17;0.0;2.67;2.67;114.83333333333333;147;11:39;152;11:55;BERÇO USIMINAS 4;USIMINAS;GSM - E;BERÇO USIMINAS 4;147;10:10;147;12:05;147;12:05;152;06:55;152;09:35;152;11:50
S014;2570;48.0;330.0;11.8;0;0;0;147;06:30;0.0;0.0;0.0;0.0;0.0;0.08;0.08;36.666666666666664;147;08:54;148;23:00;BERÇO BTP 2;BTP;CGC;BERÇO BTP 1;147;06:30;147;07:55;147;07:55;148;20:35;148;20:40;148;22:25
S014;2571;40.0;293.87;11.3;0;0;0;147;07:30;39.42;1.33;0.33;41.08;0.0;0.0;0.0;13.416666666666666;150;17:25;151;09:10;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;149;00:35;149;02:20;149;02:20;149;15:45;149;15:45;149;17:10
S014;2572;32.0;228.0;11.7;0;0;0;147;08:42;37.67;0.0;0.67;38.33;0.0;0.0;0.0;87.5;150;16:20;154;12:40;BERÇO IB OE;ADONAI;GL;BERÇO IB OE;148;23:05;149;00:25;149;00:25;152;15:55;152;15:55;152;17:35
S014;2573;33.0;228.9;9.01;0;0;0;147;09:03;0.0;1.17;0.0;1.17;0.0;0.92;0.92;22.416666666666668;147;10:15;148;12:15;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;BERÇO CUTRALE;147;10:15;147;11:15;147;11:15;148;09:40;148;10:35;148;11:15
S014;2574;32.0;229.0;7.6;0;0;0;147;10:00;110.0;3.67;0.0;113.67;0.0;0.33;0.33;46.333333333333336;153;09:18;155;15:20;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;152;03:40;152;06:05;152;06:05;154;04:25;154;04:45;154;06:40
S014;2575;34.0;201.9;8.4;0;0;0;147;13:12;33.17;1.58;4.08;38.83;0.0;0.67;0.67;128.91666666666666;150;05:36;155;19:08;BERÇO DPW 3;DPW - CGNC;CGNC;BERÇO DPW 3;149;04:05;149;05:35;149;05:35;154;14:30;154;15:10;154;16:20
S014;2576;28.0;179.87;9.75;0;0;0;147;13:15;446.83;0.0;1.42;448.25;1.33;0.83;2.17;19.333333333333332;167;20:20;168;23:18;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;166;05:30;166;07:00;166;07:00;167;02:20;167;04:30;167;06:20
S014;2577;35.0;223.96;8.8;0;0;0;147;15:40;80.58;0.0;0.0;80.58;0.0;0.0;0.0;17.916666666666668;152;11:37;153;09:27;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;151;00:15;151;01:05;151;01:05;151;19:00;151;19:00;151;20:10
S014;2578;27.0;158.98;8.2;0;0;0;147;16:16;0.0;3.17;0.0;3.17;0.0;2.5;2.5;44.25;147;16:47;150;05:58;BERÇO AL 04;STOLTHAVEN;GL;BERÇO AL 03;147;19:30;147;21:00;147;21:00;149;17:15;149;19:45;149;21:35
S014;2579;32.0;182.5;9.0;0;0;0;147;19:00;0.0;0.0;0.25;0.25;0.0;2.08;2.08;32.833333333333336;147;20:10;149;15:10;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO IB BC;147;19:15;147;20:35;147;20:35;149;05:25;149;07:30;149;09:10
S014;2580;36.0;236.32;8.2;0;0;1;147;21:45;0.0;6.17;0.0;6.17;0.0;0.0;0.0;11.333333333333334;147;22:40;148;11:13;BERÇO TEV;TEV;RORO;BERÇO TEV;148;03:55;148;05:10;148;05:10;148;16:30;148;16:30;148;17:25
S014;2581;32.0;228.99;7.16;0;0;0;147;22:00;72.25;52.25;28.25;152.75;2.75;0.0;2.75;52.25;148;00:12;150;10:05;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;154;06:45;154;09:10;154;09:10;156;13:25;156;16:10;156;18:05
S014;2582;32.0;228.16;9.7;0;0;0;147;22:00;81.58;0.0;1.42;83.0;0.0;0.0;0.0;76.16666666666667;152;22:10;156;13:35;BERÇO AL 02;OUTROS_ALAMOA;CGNC;BERÇO AL 03;151;09:00;151;10:30;151;10:30;154;14:40;154;14:40;154;16:30
S014;2583;48.0;299.97;11.5;0;0;0;147;22:40;0.0;0.0;1.42;1.42;0.0;0.08;0.08;14.416666666666666;148;00:22;148;17:34;BERÇO BTP 1;BTP;CGC;BERÇO BTP 3;148;00:05;148;01:50;148;01:50;148;16:15;148;16:20;148;17:45
S014;2584;27.0;172.07;9.0;0;0;0;148;01:07;0.0;0.0;0.0;0.0;0.0;3.5;3.5;19.916666666666668;148;02:23;149;02:37;BERÇO VAL;OUTROS_ECOPORTO;CGNC;BERÇO VAL;148;01:10;148;02:30;148;02:30;148;22:25;149;01:55;149;03:35
S014;2585;48.0;335.98;13.9;0;0;0;148;02:00;0.0;0.0;0.0;0.0;0.0;0.08;0.08;22.75;149;10:48;150;12:13;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;148;02:00;148;03:25;148;03:25;149;02:10;149;02:15;149;04:00
S014;2586;51.0;335.9;10.1;0;0;0;148;03:42;0.0;0.0;0.25;0.25;0.0;2.42;2.42;31.666666666666668;149;18:15;151;09:12;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;148;04:00;148;05:10;148;05:10;149;12:50;149;15:15;149;16:05
S014;2587;32.0;199.9;6.65;0;0;0;148;04:00;188.0;18.42;0.0;206.42;0.0;0.0;0.0;57.916666666666664;157;08:10;159;23:35;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;156;18:25;156;20:50;156;20:50;159;06:45;159;06:45;159;08:40
S014;2588;32.0;228.0;10.6;0;0;0;148;04:00;1.33;13.42;0.0;14.75;0.58;0.5;1.08;100.75;148;05:25;152;17:30;BERÇO AL 02;OUTROS_ALAMOA;CGNC;BERÇO AL 02;148;18:45;148;20:15;148;20:15;153;01:00;153;02:05;153;03:55
S014;2589;48.0;333.95;14.1;0;0;0;148;06:00;16.42;0.0;0.75;17.17;5.33;0.33;5.67;31.333333333333332;150;03:45;151;14:20;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;148;23:10;149;00:00;149;00:00;150;07:20;150;13:00;150;14:10
S014;2590;32.0;257.38;8.3;0;0;0;148;07:45;0.08;0.0;0.0;0.08;0.0;0.75;0.75;10.25;148;08:25;148;21:37;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;148;07:50;148;09:00;148;09:00;148;19:15;148;20:00;148;20:50
S014;2591;32.0;226.8;11.3;0;0;0;148;09:10;0.0;14.83;4.17;19.0;6.92;0.67;7.58;24.75;148;09:45;149;14:15;BERÇO ARM 35P2;OUTROS_MACUCO;CGNC;BERÇO ARM 35P2;149;04:10;149;05:20;149;05:20;150;06:05;150;13:40;150;14:30
S014;2592;36.0;266.65;12.2;0;0;0;148;10:00;50.67;0.0;0.08;50.75;1.17;0.5;1.67;18.416666666666668;151;09:49;152;05:35;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 1.2;150;12:45;150;13:35;150;13:35;151;08:00;151;09:40;151;10:50
S014;2593;26.0;145.26;10.05;0;0;0;148;10:30;21.75;0.92;0.83;23.5;2.33;0.25;2.58;52.666666666666664;150;21:00;153;08:50;BERÇO IB SP;ADONAI;GL;BERÇO IB BC;149;10:00;149;11:20;149;11:20;151;16:00;151;18:35;151;20:15
S014;2594;45.0;299.9;10.6;0;0;0;148;11:00;0.0;4.17;0.0;4.17;0.0;0.0;0.0;14.916666666666666;148;15:27;149;08:53;BERÇO BTP 3;BTP;CGC;BERÇO BTP 3;148;15:10;148;16:35;148;16:35;149;07:30;149;07:30;149;09:15
S014;2595;37.0;227.97;10.2;0;0;0;148;12:00;0.0;7.08;0.0;7.08;12.67;0.42;13.08;27.666666666666668;148;15:18;149;23:30;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 2;148;19:05;148;20:40;148;20:40;150;00:20;150;13:25;150;14:40
S014;2596;32.0;183.06;7.1;0;0;0;148;12:24;83.58;17.92;0.0;101.5;0.0;1.25;1.25;46.75;153;02:18;155;19:15;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;152;17:55;152;19:45;152;19:45;154;18:30;154;19:45;154;21:15
S014;2597;48.0;299.9;12.2;0;0;0;148;13:00;0.0;0.0;0.0;0.0;0.58;0.33;0.92;24.0;148;21:09;150;00:45;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;148;13:00;148;13:50;148;13:50;149;13:50;149;14:45;149;15:55
S014;2598;40.09;299.9;10.6;0;0;0;148;15:00;0.0;7.5;0.0;7.5;11.25;0.33;11.58;25.5;148;21:42;150;05:18;BERÇO BTP 1;BTP;CGC;BERÇO BTP 1;148;22:30;148;23:55;148;23:55;150;01:25;150;13:00;150;14:45
S014;2599;32.0;190.0;6.2;0;0;0;148;15:00;201.0;0.0;0.25;201.25;0.0;0.0;0.0;25.0;158;06:30;159;15:35;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO OUT 3;157;00:15;157;01:30;157;01:30;158;02:30;158;02:30;158;03:25
S014;2600;30.0;179.97;6.0;0;0;0;148;17:00;76.33;30.83;24.92;132.08;0.0;0.0;0.0;99.33333333333333;150;16:20;155;02:26;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;154;05:05;154;07:30;154;07:30;158;10:50;158;10:50;158;12:45
S014;2601;32.0;201.8;9.6;0;0;0;148;17:15;59.5;0.0;2.0;61.5;10.17;0.0;10.17;52.083333333333336;151;20:23;154;02:40;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 4;151;06:45;151;08:15;151;08:15;153;12:20;153;22:30;153;23:40
S014;2602;32.0;201.8;9.1;0;0;0;148;17:15;0.0;0.0;2.0;2.0;0.0;2.5;2.5;12.083333333333334;149;17:15;150;10:10;BERÇO ARM 35P2;OUTROS_MACUCO;CGNC;BERÇO ARM 29;148;19:15;148;20:30;148;20:30;149;08:35;149;11:05;149;12:00
S014;2603;34.0;185.97;9.65;0;0;0;148;17:54;78.08;0.33;0.92;79.33;0.0;0.0;0.0;16.416666666666668;153;23:10;154;18:35;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;152;01:15;152;02:05;152;02:05;152;18:30;152;18:30;152;19:40
S014;2604;32.0;199.9;11.7;0;0;0;149;00:30;36.17;0.0;0.0;36.17;0.0;0.17;0.17;273.75;151;01:48;162;17:38;BERÇO ARM 31;OUTROS_MACUCO;CGNC;BERÇO ARM 29;150;12:40;150;13:35;150;13:35;161;23:20;161;23:30;162;00:45
S014;2605;30.0;180.0;6.08;0;0;0;149;03:00;212.17;0.0;0.67;212.83;0.0;0.0;0.0;26.416666666666668;159;15:05;160;20:50;BERÇO ARM 19;TGRAO;GSA - E;BERÇO ARM 16/17;157;23:50;158;01:15;158;01:15;159;03:40;159;03:40;159;04:45
S014;2606;32.0;213.88;8.7;0;0;0;149;04:00;1.67;8.58;0.0;10.25;5.08;0.67;5.75;45.25;149;05:55;151;06:35;BERÇO VAL;BTP;CGC;BERÇO BTP 2;149;14:15;149;16:00;149;16:00;151;13:15;151;19:00;151;20:25
S014;2607;32.0;189.99;12.65;0;0;0;149;05:30;0.0;0.0;0.08;0.08;0.0;1.08;1.08;134.66666666666666;149;06:33;154;23:55;BERÇO TERMAG;TERMAG;GSM - I;BERÇO TERMAG;149;05:35;149;06:20;149;06:20;154;21:00;154;22:05;154;23:10
S014;2608;30.0;189.99;9.13;0;0;0;149;05:30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;228.41666666666666;149;07:30;158;23:25;BERÇO CS 03;OUTROS_SABOO;CGNC;BERÇO CS 01;149;05:30;149;06:50;149;06:50;158;19:15;158;19:15;158;20:55
S014;2609;32.0;189.99;8.47;0;0;0;149;05:30;114.5;0.0;1.75;116.25;0.0;4.5;4.5;44.333333333333336;155;02:06;157;02:42;BERÇO TIPLAM 4;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 1;154;01:45;154;03:40;154;03:40;156;00:00;156;04:30;156;06:55
S014;2610;48.0;333.18;10.7;0;0;0;149;06:00;0.0;0.17;0.0;0.17;0.0;0.0;0.0;12.166666666666666;149;07:30;149;22:43;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;149;06:10;149;07:35;149;07:35;149;19:45;149;19:45;149;21:30
S014;2611;44.0;268.03;12.7;0;0;0;149;06:30;1.67;6.33;0.0;8.0;0.0;0.0;0.0;72.0;149;07:05;152;09:24;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 2;149;14:30;149;15:20;149;15:20;152;15:20;152;15:20;152;16:30
S014;2612;35.0;228.95;6.98;0;0;0;149;08:42;64.75;0.0;3.92;68.67;0.0;0.92;0.92;55.333333333333336;153;21:55;156;10:00;BERÇO ARM 12A;OUTROS_PAQUETA;CGNC;BERÇO ARM 12A;152;05:25;152;06:50;152;06:50;154;14:10;154;15:05;154;16:10
S014;2613;32.0;225.0;7.33;0;0;0;149;08:45;0.0;0.0;0.58;0.58;0.0;0.17;0.17;164.58333333333334;149;20:05;157;09:55;BERÇO ARM 13/14;OUTROS_PAQUETA;CGNC;BERÇO ARM 13/14;149;09:20;149;10:45;149;10:45;156;07:20;156;07:30;156;08:35
S014;2614;32.0;182.68;8.9;0;0;0;149;11:00;44.08;2.33;0.0;46.42;1.25;0.0;1.25;42.583333333333336;151;21:30;153;16:05;BERÇO IB BC;ADONAI;GL;BERÇO IB SP;151;09:25;151;11:05;151;11:05;153;05:40;153;06:55;153;08:15
S014;2615;32.0;229.0;6.9;0;0;0;149;12:12;0.83;0.0;0.0;0.83;0.25;0.08;0.33;104.83333333333333;150;09:55;154;23:05;BERÇO ARM 37;AUTORIDADE_PONTA;CGNC;BERÇO ARM 37;149;13:05;149;14:05;149;14:05;153;22:55;153;23:15;153;23:55
S014;2616;27.0;183.0;7.5;0;0;0;149;12:30;155.5;1.92;0.17;157.58;0.0;0.0;0.0;16.833333333333332;157;07:50;158;05:22;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;156;02:05;156;03:55;156;03:55;156;20:45;156;20:45;156;22:15
S014;2617;43.0;270.9;10.45;0;0;0;149;14:00;0.25;0.17;0.0;0.42;7.0;0.67;7.67;14.333333333333334;150;04:06;150;20:53;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;149;14:25;149;15:40;149;15:40;150;06:00;150;13:40;150;15:15
S014;2618;45.0;299.9;11.7;0;0;0;149;18:00;0.0;0.42;0.0;0.42;0.25;0.25;0.5;17.25;150;16:25;151;11:06;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;149;18:25;149;19:50;149;19:50;150;13:05;150;13:35;150;15:20
S014;2619;26.0;170.0;9.7;0;0;0;149;18:00;0.0;0.0;0.0;0.0;5.42;0.83;6.25;26.833333333333332;149;19:20;150;22:10;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO IB SP;149;18:00;149;19:20;149;19:20;150;22:10;151;04:25;151;06:05
S014;2620;30.0;210.54;8.0;0;0;0;149;18:44;30.42;0.0;0.33;30.75;3.17;1.83;5.0;18.166666666666668;152;08:23;153;10:11;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;151;01:30;151;02:40;151;02:40;151;20:50;152;01:50;152;02:40
S014;2621;40.0;272.08;11.6;0;0;0;149;21:30;23.58;2.83;0.5;26.92;2.58;1.0;3.58;13.916666666666666;150;10:21;151;02:52;BERÇO BTP 1;BTP;CGC;BERÇO BTP 1;151;00:25;151;01:50;151;01:50;151;15:45;151;19:20;151;21:05
S014;2622;27.0;169.37;7.5;0;0;0;149;22:00;0.0;0.0;0.0;0.0;4.08;0.0;4.08;91.5;149;23:00;153;23:00;BERÇO ARM 23;OUTROS_OUT;CGNC;BERÇO ARM 25;149;22:00;149;22:55;149;22:55;153;18:25;153;22:30;153;23:45
S014;2623;37.0;227.97;11.2;0;0;0;149;23:30;39.75;1.0;2.25;43.0;0.0;0.0;0.0;9.666666666666666;149;23:50;150;11:45;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;151;18:30;151;19:55;151;19:55;152;05:35;152;05:35;152;07:20
S014;2624;28.0;179.87;9.0;0;0;0;150;00:00;28.33;0.0;1.83;30.17;0.0;2.08;2.08;22.75;150;04:42;151;09:43;BERÇO TIPLAM 1;TIPLAM - GL;GL;BERÇO TIPLAM 1;151;06:10;151;08:05;151;08:05;152;06:50;152;08:55;152;11:20
S014;2625;36.0;200.0;9.7;0;0;0;150;00:24;30.5;1.0;1.17;32.67;0.0;0.0;0.0;22.75;151;16:32;152;21:36;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;151;09:05;151;09:55;151;09:55;152;08:40;152;08:40;152;09:50
S014;2626;32.0;224.95;6.39;0;0;0;150;06:42;18.33;0.0;1.17;19.5;0.0;0.33;0.33;83.66666666666667;150;17:25;154;08:10;BERÇO ARM 38;OUTROS_PONTA;CGNC;BERÇO ARM 38;151;02:15;151;03:15;151;03:15;154;14:55;154;15:15;154;15:55
S014;2627;32.0;225.0;9.82;0;0;0;150;07:00;17.5;0.0;1.08;18.58;0.0;4.17;4.17;68.91666666666667;150;16:05;153;14:45;BERÇO ARM 35P2;OUTROS_MACUCO;CGNC;BERÇO ARM 35P1;151;01:35;151;02:40;151;02:40;153;23:35;154;03:45;154;04:30
S014;2628;40.0;284.71;11.9;0;0;0;150;08:00;16.5;0.5;0.33;17.33;2.25;1.0;3.25;13.5;151;01:40;151;16:23;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;151;01:20;151;02:35;151;02:35;151;16:05;151;19:20;151;20:55
S014;2629;30.0;183.0;8.6;0;0;0;150;08:00;31.75;0.0;2.58;34.33;0.0;0.0;0.0;161.41666666666666;150;09:40;157;09:10;BERÇO ARM 30;BRACELL;CGNC;BERÇO ARM 35P2;151;18:20;151;19:10;151;19:10;158;12:35;158;12:35;158;13:45
S014;2630;32.0;229.0;7.02;0;0;0;150;08:00;88.83;26.58;0.0;115.42;0.0;0.17;0.17;36.166666666666664;155;14:50;157;08:45;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;155;03:25;155;04:25;155;04:25;156;16:35;156;16:45;156;17:25
S014;2631;25.0;149.9;8.0;0;0;0;150;09:48;17.08;0.0;1.42;18.5;0.0;0.0;0.0;78.16666666666667;150;16:10;154;02:30;BERÇO AL 04;ULTRACARGO;GL;BERÇO AL 04;151;04:20;151;06:10;151;06:10;154;12:20;154;12:20;154;13:50
S014;2632;40.0;228.0;7.2;0;0;0;150;10:10;181.58;0.5;21.75;203.83;0.0;3.5;3.5;83.08333333333333;159;06:05;162;23:54;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 02;158;22:00;158;23:50;158;23:50;162;10:55;162;14:25;162;15:55
S014;2633;32.0;189.02;12.2;0;0;0;150;10:30;62.75;0.0;0.0;62.75;0.0;0.0;0.0;115.16666666666667;154;17:50;159;23:30;BERÇO IB OE;AGEO_TERMINAIS;GL;BERÇO IB OE;153;01:15;153;02:35;153;02:35;157;21:45;157;21:45;157;23:25
S014;2634;45.0;299.9;13.5;0;0;0;150;10:50;17.92;0.5;1.42;19.83;0.0;0.0;0.0;25.75;150;16:58;151;21:45;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;151;06:40;151;07:55;151;07:55;152;09:40;152;09:40;152;11:15
S014;2635;33.0;189.94;5.83;0;0;0;150;12:45;178.42;0.83;13.83;193.08;12.0;0.0;12.0;39.416666666666664;159;19:35;161;14:42;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;158;13:50;158;16:15;158;16:15;160;07:40;160;19:40;160;21:35
S014;2636;32.0;229.0;7.47;0;0;0;150;17:00;56.5;0.0;0.08;56.58;0.0;0.33;0.33;57.833333333333336;154;06:10;157;04:45;BERÇO ARM 19;TGRAO;GSA - E;BERÇO OUT 2;153;01:35;153;02:50;153;02:50;155;12:40;155;13:00;155;13:55
S014;2637;48.0;299.91;11.15;0;0;0;150;23:36;8.92;0.0;0.75;9.67;0.0;0.33;0.33;28.833333333333332;151;06:30;152;14:45;BERÇO BTP 1;BTP;CGC;BERÇO BTP 3;151;09:20;151;11:05;151;11:05;152;15:55;152;16:15;152;17:40
S014;2638;27.0;158.98;6.8;0;0;0;150;23:54;24.08;0.0;2.75;26.83;5.67;0.17;5.83;36.416666666666664;153;12:35;155;20:15;BERÇO IB SP;AGEO_TERMINAIS;GL;BERÇO Ageo I;152;02:45;152;04:25;152;04:25;153;16:50;153;22:40;154;00:00
S014;2639;30.0;179.9;6.2;0;0;0;151;04:24;1.83;0.0;0.33;2.17;0.0;0.0;0.0;178.58333333333334;151;06:55;159;02:11;BERÇO USIMINAS 3;USIMINAS;GSM - E;BERÇO USIMINAS 3;151;06:35;151;08:50;151;08:50;158;19:25;158;19:25;158;21:20
S014;2640;51.0;336.0;10.0;0;0;0;151;05:00;91.0;11.5;0.0;102.5;0.0;1.0;1.0;30.833333333333332;156;21:31;158;06:43;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;155;11:30;155;12:40;155;12:40;156;19:30;156;20:30;156;21:20
S014;2641;32.0;199.9;10.3;0;0;0;151;08:42;327.25;0.0;0.0;327.25;0.0;0.83;0.83;77.66666666666667;166;13:18;169;22:12;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;165;00:00;165;01:55;165;01:55;168;07:35;168;08:25;168;10:50
S014;2642;24.0;141.0;6.05;0;0;0;151;09:00;135.0;0.0;0.5;135.5;0.0;0.0;0.0;25.833333333333332;158;20:18;160;00:15;BERÇO DOW;DOW;GL;BERÇO DOW;157;00:30;157;01:30;157;01:30;158;03:20;158;03:20;158;04:00
S014;2643;24.0;141.0;7.9;0;0;0;151;10:00;45.33;0.0;1.0;46.33;0.0;1.67;1.67;40.083333333333336;154;12:40;157;11:00;BERÇO AL 04;OUTROS_ALAMOA;CGNC;BERÇO AL 02;153;08:20;153;09:50;153;09:50;155;01:55;155;03:35;155;05:25
S014;2644;26.0;161.48;7.4;0;0;0;151;11:00;12.0;0.0;1.5;13.5;7.83;1.33;9.17;21.5;151;14:15;152;13:08;BERÇO VAL;AUTORIDADE_SABOO;CGNC;BERÇO CORTE;152;00:30;152;02:10;152;02:10;152;23:40;153;08:50;153;10:10
S014;2645;32.0;229.0;6.93;0;0;0;151;14:54;201.08;0.0;0.25;201.33;3.67;0.58;4.25;37.666666666666664;161;01:00;162;23:45;BERÇO ARM 16/17;TGRAO;GSA - E;BERÇO ARM 16/17;160;00:15;160;01:40;160;01:40;161;15:20;161;19:35;161;20:40
S014;2646;32.0;199.9;7.4;0;0;0;151;17:00;152.83;0.83;15.0;168.67;8.58;0.33;8.92;40.083333333333336;159;22:30;161;20:50;BERÇO ARM 20/21;AUTORIDADE_OUT;CGNC;BERÇO ARM 20/21;158;17:40;158;19:00;158;19:00;160;11:05;160;20:00;160;21:00
S014;2647;32.0;228.9;7.2;0;0;0;151;17:42;6.25;0.0;0.67;6.92;9.42;0.25;9.67;101.0;152;20:39;157;08:43;BERÇO TEG;TEG;GSA - E;BERÇO TEG;152;00:40;152;01:45;152;01:45;156;06:45;156;16:25;156;17:10
S014;2648;32.0;228.99;7.14;0;0;0;151;18:30;53.5;0.0;1.17;54.67;0.0;0.5;0.5;42.833333333333336;155;02:15;157;01:10;BERÇO ARM 37;AUTORIDADE_PONTA;CGNC;BERÇO ARM 37;154;01:10;154;02:10;154;02:10;155;21:00;155;21:30;155;22:10
S014;2649;35.0;199.91;8.2;0;0;0;151;19:30;4.5;0.0;0.08;4.58;0.0;0.0;0.0;15.0;151;20:05;152;14:00;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.1;152;00:05;152;00:55;152;00:55;152;15:55;152;15:55;152;17:05
